qid,query,qpp_estimate,parameters,qpp_method
330975,how much would it cost to install my own wind turbine,0.978651,{'position': 0},maxScore
332593,how often to button quail lay eggs,0.99146,{'position': 0},maxScore
336901,how old is vanessa redgrave,0.997181,{'position': 0},maxScore
359349,how to find the midsegment of a trapezoid,0.996188,{'position': 0},maxScore
390360,ia suffix meaning,0.993753,{'position': 0},maxScore
405163,is caffeine an narcotic,0.95784,{'position': 0},maxScore
405717,is cdg airport in main paris,0.997819,{'position': 0},maxScore
42255,average salary for dental hygienist in nebraska,0.997634,{'position': 0},maxScore
443396,lps laws definition,0.992998,{'position': 0},maxScore
451602,medicare s definition of mechanical ventilation,0.990031,{'position': 0},maxScore
47210,average wedding dress alteration cost,0.996122,{'position': 0},maxScore
47923,axon terminals or synaptic knob definition,0.996032,{'position': 0},maxScore
489204,right pelvic pain causes,0.908403,{'position': 0},maxScore
490595,rsa definition key,0.984522,{'position': 0},maxScore
527433,types of dysarthria from cerebral palsy,0.99839,{'position': 0},maxScore
555530,what are best foods to lower cholesterol,0.992552,{'position': 0},maxScore
573724,what are the social determinants of health,0.996138,{'position': 0},maxScore
583468,what carvedilol used for,0.993548,{'position': 0},maxScore
640502,what does it mean if your tsh is low,0.982665,{'position': 0},maxScore
67316,can fever cause miscarriage early pregnancy,0.984351,{'position': 0},maxScore
673670,what is a alm,0.984585,{'position': 0},maxScore
701453,what is a statutory deed,0.992136,{'position': 0},maxScore
730539,what is chronometer who invented it,0.99289,{'position': 0},maxScore
768208,what is mamey,0.963869,{'position': 0},maxScore
833860,what is the most popular food in switzerland,0.997528,{'position': 0},maxScore
855410,what is theraderm used for,0.968379,{'position': 0},maxScore
87181,causes of left ventricular hypertrophy,0.985495,{'position': 0},maxScore
87452,causes of military suicide,0.993238,{'position': 0},maxScore
877809,what metal are hip replacements made of,0.997466,{'position': 0},maxScore
911232,what type of conflict does della face in o henry the gift of the magi,0.993025,{'position': 0},maxScore
914916,what type of tissue are bronchioles,0.946485,{'position': 0},maxScore
915593,what types of food can you cook sous vide,0.997933,{'position': 0},maxScore
938400,when did family feud come out,0.993263,{'position': 0},maxScore
940547,when did rock n roll begin,0.990974,{'position': 0},maxScore
962179,when was the salvation army founded,0.997143,{'position': 0},maxScore
997622,where is the show shameless filmed,0.997851,{'position': 0},maxScore
1030303,who is aziz hashim,2546.835693359375,{'k': 6},spatial
1037496,who is rep scalise,2718.5126953125,{'k': 6},spatial
1037798,who is robert gray,2562.01708984375,{'k': 6},spatial
1043135,who killed nicholas ii of russia,2647.542724609375,{'k': 6},spatial
104861,cost of interior concrete flooring,2856.1240234375,{'k': 6},spatial
1051399,who sings monk theme song,2701.55908203125,{'k': 6},spatial
1063750,why did the us volunterilay enter ww1,2668.9970703125,{'k': 6},spatial
1064670,why do hunters pattern their shotguns,2663.953125,{'k': 6},spatial
1071750,why is pete rose banned from hall of fame,2609.24755859375,{'k': 6},spatial
1103812,who formed the commonwealth of independent states,2621.3291015625,{'k': 6},spatial
1105792,define geon,2693.812744140625,{'k': 6},spatial
1106007,define visceral,2940.541748046875,{'k': 6},spatial
1106979,define pareto chart in statistics,2753.85205078125,{'k': 6},spatial
1108651,what the best way to get clothes white,2601.8681640625,{'k': 6},spatial
1109707,what medium do radio waves travel through,2891.2119140625,{'k': 6},spatial
1110199,what is wifi vs bluetooth,2531.2294921875,{'k': 6},spatial
1110678,what is the un fao,2504.59619140625,{'k': 6},spatial
1112341,what is the daily life of thai people,2570.9560546875,{'k': 6},spatial
1113256,what is reba mcentire s net worth,3072.039306640625,{'k': 6},spatial
1113437,what is physical description of spruce,2588.70751953125,{'k': 6},spatial
1114646,what is famvir prescribed for,2791.91748046875,{'k': 6},spatial
1114819,what is durable medical equipment consist of,3160.78369140625,{'k': 6},spatial
1115210,what is chaff and flare,2444.166748046875,{'k': 6},spatial
1115776,what is an aml surveillance analyst,2613.590087890625,{'k': 6},spatial
1116380,what is a nonconformity earth science,2578.78125,{'k': 6},spatial
1117099,what is a active margin,2694.01171875,{'k': 6},spatial
1121353,what can you do about discrimination in the workplace in oklahoma city,2531.894287109375,{'k': 6},spatial
1121402,what can contour plowing reduce,2831.96240234375,{'k': 6},spatial
1121709,what are the three percenters,2372.840576171875,{'k': 6},spatial
1122767,what amino produces carnitine,2646.366943359375,{'k': 6},spatial
1124210,tracheids are part of,2752.714599609375,{'k': 6},spatial
1127540,meaning of shebang,2824.3173828125,{'k': 6},spatial
1129237,hydrogen is a liquid below what temperature,2674.759033203125,{'k': 6},spatial
1131069,how many sons robert kraft has,2630.568359375,{'k': 6},spatial
1132532,average annual income data analyst,2696.0390625,{'k': 6},spatial
1133167,how is the weather in jamaica,2890.27978515625,{'k': 6},spatial
1133579,how does granulation tissue start,2674.96875,{'k': 6},spatial
1136043,difference between a hotel and motel,2677.734130859375,{'k': 6},spatial
1136047,difference between a company s strategy and business model is,2737.60302734375,{'k': 6},spatial
1136962,why did the ancient egyptians call their land kemet or black land,2836.84326171875,{'k': 6},spatial
118440,define bmt medical,2554.574951171875,{'k': 6},spatial
121171,define etruscans,2592.943359375,{'k': 6},spatial
130510,definition declaratory judgment,2789.169921875,{'k': 6},spatial
131843,definition of a sigmet,2857.3193359375,{'k': 6},spatial
135802,definition of laudable,2726.19873046875,{'k': 6},spatial
141630,describe how muscles and bones work together to produce movement,2797.134765625,{'k': 6},spatial
146187,difference between a mcdouble and a double cheeseburger,2695.42724609375,{'k': 6},spatial
148538,difference between rn and bsn,2885.61767578125,{'k': 6},spatial
156493,do goldfish grow,2727.1640625,{'k': 6},spatial
156498,do google docs auto save,2678.05859375,{'k': 6},spatial
168216,does legionella pneumophila cause pneumonia,2801.06884765625,{'k': 6},spatial
169208,does mississippi have an income tax,2677.197265625,{'k': 6},spatial
174463,dog day afternoon meaning,2468.907470703125,{'k': 6},spatial
182539,example of monotonic function,2661.42626953125,{'k': 6},spatial
183378,exons definition biology,2989.8330078125,{'k': 6},spatial
19335,anthropological definition of environment,2654.81494140625,{'k': 6},spatial
207786,how are some sharks warm blooded,2619.312744140625,{'k': 6},spatial
23849,are naturalization records public information,2531.984375,{'k': 6},spatial
258062,how long does it take to remove wisdom tooth,2815.69384765625,{'k': 6},spatial
264014,how long is life cycle of flea,2819.4814453125,{'k': 6},spatial
324585,how much money do motivational speakers make,2975.95263671875,{'k': 6},spatial
330975,how much would it cost to install my own wind turbine,2770.72119140625,{'k': 6},spatial
332593,how often to button quail lay eggs,2736.7216796875,{'k': 6},spatial
336901,how old is vanessa redgrave,2575.104248046875,{'k': 6},spatial
359349,how to find the midsegment of a trapezoid,2851.641845703125,{'k': 6},spatial
390360,ia suffix meaning,2597.294921875,{'k': 6},spatial
405163,is caffeine an narcotic,2553.666015625,{'k': 6},spatial
405717,is cdg airport in main paris,2790.124755859375,{'k': 6},spatial
42255,average salary for dental hygienist in nebraska,2832.921875,{'k': 6},spatial
443396,lps laws definition,2514.30517578125,{'k': 6},spatial
451602,medicare s definition of mechanical ventilation,2687.6337890625,{'k': 6},spatial
47210,average wedding dress alteration cost,3092.95654296875,{'k': 6},spatial
47923,axon terminals or synaptic knob definition,2839.621337890625,{'k': 6},spatial
489204,right pelvic pain causes,2711.397705078125,{'k': 6},spatial
490595,rsa definition key,2752.156005859375,{'k': 6},spatial
527433,types of dysarthria from cerebral palsy,2660.09228515625,{'k': 6},spatial
555530,what are best foods to lower cholesterol,2685.67822265625,{'k': 6},spatial
573724,what are the social determinants of health,2883.908935546875,{'k': 6},spatial
583468,what carvedilol used for,2879.82275390625,{'k': 6},spatial
640502,what does it mean if your tsh is low,2746.936767578125,{'k': 6},spatial
67316,can fever cause miscarriage early pregnancy,2644.21142578125,{'k': 6},spatial
673670,what is a alm,2596.051513671875,{'k': 6},spatial
701453,what is a statutory deed,2757.869384765625,{'k': 6},spatial
730539,what is chronometer who invented it,2659.339111328125,{'k': 6},spatial
768208,what is mamey,2579.2939453125,{'k': 6},spatial
833860,what is the most popular food in switzerland,2699.406005859375,{'k': 6},spatial
855410,what is theraderm used for,2612.53564453125,{'k': 6},spatial
87181,causes of left ventricular hypertrophy,2769.932373046875,{'k': 6},spatial
87452,causes of military suicide,2718.06884765625,{'k': 6},spatial
877809,what metal are hip replacements made of,2761.60888671875,{'k': 6},spatial
911232,what type of conflict does della face in o henry the gift of the magi,2576.33447265625,{'k': 6},spatial
914916,what type of tissue are bronchioles,2648.609130859375,{'k': 6},spatial
915593,what types of food can you cook sous vide,2641.97900390625,{'k': 6},spatial
938400,when did family feud come out,2561.5029296875,{'k': 6},spatial
940547,when did rock n roll begin,2625.052978515625,{'k': 6},spatial
962179,when was the salvation army founded,2586.02783203125,{'k': 6},spatial
997622,where is the show shameless filmed,2897.8447265625,{'k': 6},spatial
1030303,who is aziz hashim,6.409227968581313,"{'k': 50, 'ratio': 0.1}",a_ratio
1037496,who is rep scalise,3.2283939444395187,"{'k': 50, 'ratio': 0.1}",a_ratio
1037798,who is robert gray,20.82303982730161,"{'k': 50, 'ratio': 0.1}",a_ratio
1043135,who killed nicholas ii of russia,1.2092707687481072,"{'k': 50, 'ratio': 0.1}",a_ratio
104861,cost of interior concrete flooring,4.48756437577481,"{'k': 50, 'ratio': 0.1}",a_ratio
1051399,who sings monk theme song,517.2662112806395,"{'k': 50, 'ratio': 0.1}",a_ratio
1063750,why did the us volunterilay enter ww1,13.7054750387703,"{'k': 50, 'ratio': 0.1}",a_ratio
1064670,why do hunters pattern their shotguns,2.4618755748532917,"{'k': 50, 'ratio': 0.1}",a_ratio
1071750,why is pete rose banned from hall of fame,2.264179907755829,"{'k': 50, 'ratio': 0.1}",a_ratio
1103812,who formed the commonwealth of independent states,10.961827835335775,"{'k': 50, 'ratio': 0.1}",a_ratio
1105792,define geon,44.21263495003646,"{'k': 50, 'ratio': 0.1}",a_ratio
1106007,define visceral,2.7431752116909345,"{'k': 50, 'ratio': 0.1}",a_ratio
1106979,define pareto chart in statistics,1.4958750326082957,"{'k': 50, 'ratio': 0.1}",a_ratio
1108651,what the best way to get clothes white,5.287786870750175,"{'k': 50, 'ratio': 0.1}",a_ratio
1109707,what medium do radio waves travel through,1.70828286875132,"{'k': 50, 'ratio': 0.1}",a_ratio
1110199,what is wifi vs bluetooth,17.217598368556864,"{'k': 50, 'ratio': 0.1}",a_ratio
1110678,what is the un fao,41.76614539456536,"{'k': 50, 'ratio': 0.1}",a_ratio
1112341,what is the daily life of thai people,1143.4490951287264,"{'k': 50, 'ratio': 0.1}",a_ratio
1113256,what is reba mcentire s net worth,27.049005534245456,"{'k': 50, 'ratio': 0.1}",a_ratio
1113437,what is physical description of spruce,2.9462988610849425,"{'k': 50, 'ratio': 0.1}",a_ratio
1114646,what is famvir prescribed for,62.995925169072684,"{'k': 50, 'ratio': 0.1}",a_ratio
1114819,what is durable medical equipment consist of,1.2546542736487565,"{'k': 50, 'ratio': 0.1}",a_ratio
1115210,what is chaff and flare,7.815192838552328,"{'k': 50, 'ratio': 0.1}",a_ratio
1115776,what is an aml surveillance analyst,49.962932926436345,"{'k': 50, 'ratio': 0.1}",a_ratio
1116380,what is a nonconformity earth science,38.165228041334124,"{'k': 50, 'ratio': 0.1}",a_ratio
1117099,what is a active margin,1.8999309132548037,"{'k': 50, 'ratio': 0.1}",a_ratio
1121353,what can you do about discrimination in the workplace in oklahoma city,251.3188637802539,"{'k': 50, 'ratio': 0.1}",a_ratio
1121402,what can contour plowing reduce,2.2962799003084475,"{'k': 50, 'ratio': 0.1}",a_ratio
1121709,what are the three percenters,89.55920840802229,"{'k': 50, 'ratio': 0.1}",a_ratio
1122767,what amino produces carnitine,1.40288302483787,"{'k': 50, 'ratio': 0.1}",a_ratio
1124210,tracheids are part of,6.140415093302577,"{'k': 50, 'ratio': 0.1}",a_ratio
1127540,meaning of shebang,6.656088683014416,"{'k': 50, 'ratio': 0.1}",a_ratio
1129237,hydrogen is a liquid below what temperature,8.1924479093724,"{'k': 50, 'ratio': 0.1}",a_ratio
1131069,how many sons robert kraft has,5834.424612409079,"{'k': 50, 'ratio': 0.1}",a_ratio
1132532,average annual income data analyst,2.798506664405698,"{'k': 50, 'ratio': 0.1}",a_ratio
1133167,how is the weather in jamaica,1.132228444920807,"{'k': 50, 'ratio': 0.1}",a_ratio
1133579,how does granulation tissue start,1.0503592557682735,"{'k': 50, 'ratio': 0.1}",a_ratio
1136043,difference between a hotel and motel,94697.23731305319,"{'k': 50, 'ratio': 0.1}",a_ratio
1136047,difference between a company s strategy and business model is,2.0295523007024663,"{'k': 50, 'ratio': 0.1}",a_ratio
1136962,why did the ancient egyptians call their land kemet or black land,1.2043517504320085,"{'k': 50, 'ratio': 0.1}",a_ratio
118440,define bmt medical,15.094623679142003,"{'k': 50, 'ratio': 0.1}",a_ratio
121171,define etruscans,6.884416688508892,"{'k': 50, 'ratio': 0.1}",a_ratio
130510,definition declaratory judgment,11.107891580268824,"{'k': 50, 'ratio': 0.1}",a_ratio
131843,definition of a sigmet,35.367540578650754,"{'k': 50, 'ratio': 0.1}",a_ratio
135802,definition of laudable,36.249927348097884,"{'k': 50, 'ratio': 0.1}",a_ratio
141630,describe how muscles and bones work together to produce movement,1.131478523592901,"{'k': 50, 'ratio': 0.1}",a_ratio
146187,difference between a mcdouble and a double cheeseburger,5.821433083153185,"{'k': 50, 'ratio': 0.1}",a_ratio
148538,difference between rn and bsn,2.6554882298763514,"{'k': 50, 'ratio': 0.1}",a_ratio
156493,do goldfish grow,1.1001482822308788,"{'k': 50, 'ratio': 0.1}",a_ratio
156498,do google docs auto save,3.510499318926903,"{'k': 50, 'ratio': 0.1}",a_ratio
168216,does legionella pneumophila cause pneumonia,1.0253713713016217,"{'k': 50, 'ratio': 0.1}",a_ratio
169208,does mississippi have an income tax,1.1707161787979123,"{'k': 50, 'ratio': 0.1}",a_ratio
174463,dog day afternoon meaning,19.90383435096808,"{'k': 50, 'ratio': 0.1}",a_ratio
182539,example of monotonic function,2.603500714075108,"{'k': 50, 'ratio': 0.1}",a_ratio
183378,exons definition biology,5.924620096067012,"{'k': 50, 'ratio': 0.1}",a_ratio
19335,anthropological definition of environment,8.774508046919816,"{'k': 50, 'ratio': 0.1}",a_ratio
207786,how are some sharks warm blooded,9.643244099256187,"{'k': 50, 'ratio': 0.1}",a_ratio
23849,are naturalization records public information,29.240168656580916,"{'k': 50, 'ratio': 0.1}",a_ratio
258062,how long does it take to remove wisdom tooth,4.202176193465197,"{'k': 50, 'ratio': 0.1}",a_ratio
264014,how long is life cycle of flea,1.2478674176326405,"{'k': 50, 'ratio': 0.1}",a_ratio
324585,how much money do motivational speakers make,28.91915682084337,"{'k': 50, 'ratio': 0.1}",a_ratio
330975,how much would it cost to install my own wind turbine,1.1174924704408749,"{'k': 50, 'ratio': 0.1}",a_ratio
332593,how often to button quail lay eggs,1.4211732480134716,"{'k': 50, 'ratio': 0.1}",a_ratio
336901,how old is vanessa redgrave,13.674667392154442,"{'k': 50, 'ratio': 0.1}",a_ratio
359349,how to find the midsegment of a trapezoid,1.4306695433406822,"{'k': 50, 'ratio': 0.1}",a_ratio
390360,ia suffix meaning,20.161836100410788,"{'k': 50, 'ratio': 0.1}",a_ratio
405163,is caffeine an narcotic,52.89649838331233,"{'k': 50, 'ratio': 0.1}",a_ratio
405717,is cdg airport in main paris,1.1232683235354275,"{'k': 50, 'ratio': 0.1}",a_ratio
42255,average salary for dental hygienist in nebraska,689.5109813316565,"{'k': 50, 'ratio': 0.1}",a_ratio
443396,lps laws definition,14.440937733698014,"{'k': 50, 'ratio': 0.1}",a_ratio
451602,medicare s definition of mechanical ventilation,3.668236590265598,"{'k': 50, 'ratio': 0.1}",a_ratio
47210,average wedding dress alteration cost,1.3218251420588953,"{'k': 50, 'ratio': 0.1}",a_ratio
47923,axon terminals or synaptic knob definition,1.22319597726376,"{'k': 50, 'ratio': 0.1}",a_ratio
489204,right pelvic pain causes,1.9899572256218268,"{'k': 50, 'ratio': 0.1}",a_ratio
490595,rsa definition key,1.648967125772091,"{'k': 50, 'ratio': 0.1}",a_ratio
527433,types of dysarthria from cerebral palsy,3.42460347580366,"{'k': 50, 'ratio': 0.1}",a_ratio
555530,what are best foods to lower cholesterol,2.6664749513314407,"{'k': 50, 'ratio': 0.1}",a_ratio
573724,what are the social determinants of health,1.0552550931196731,"{'k': 50, 'ratio': 0.1}",a_ratio
583468,what carvedilol used for,1.0638015548856867,"{'k': 50, 'ratio': 0.1}",a_ratio
640502,what does it mean if your tsh is low,1.1534613426959135,"{'k': 50, 'ratio': 0.1}",a_ratio
67316,can fever cause miscarriage early pregnancy,275.3891804742445,"{'k': 50, 'ratio': 0.1}",a_ratio
673670,what is a alm,2.9684735364289474,"{'k': 50, 'ratio': 0.1}",a_ratio
701453,what is a statutory deed,2.7281490258223133,"{'k': 50, 'ratio': 0.1}",a_ratio
730539,what is chronometer who invented it,20.320160425451817,"{'k': 50, 'ratio': 0.1}",a_ratio
768208,what is mamey,33.559922030952926,"{'k': 50, 'ratio': 0.1}",a_ratio
