retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
mt5,15,nqc,2,0.16,0.02231216956445707,0.8300636915648348,-0.023516237402015673,0.7356763135374625,97
mt5,15,bertQPP,2,0.16,0.3317480462156994,0.0010227053325057855,0.25599104143337065,0.00023799052602794024,97
mt5,15,bertQPP(QV),2,0.16,0.30304512670642614,0.0028344170177850613,0.2318029115341545,0.0008759163804069427,97
mt5,15,spatial,2,0.18,0.12500965765106972,0.22741100271734432,0.10414333706606942,0.13490997027194399,97
mt5,15,a_ratio,2,0.18,-0.011935558332968554,0.9086056663272739,-0.04860022396416573,0.4853806769173372,97
mt5,15,nqc,2,0.18,0.02348378934402512,0.8212848906634532,-0.020828667413213885,0.7649374307392242,97
mt5,15,bertQPP,2,0.18,0.3349094447551255,0.0009084940522966243,0.25912653975363936,0.00019933336637369643,97
mt5,15,bertQPP(QV),2,0.18,0.3062713798958408,0.0025399807063664925,0.23269876819708843,0.0008363396121575854,97
mt5,15,spatial,2,0.2,0.12910867260427408,0.2124110145175652,0.10727883538633817,0.12355343005706589,97
mt5,15,a_ratio,2,0.2,-0.011673540534285196,0.9106036458374893,-0.04860022396416573,0.4853806769173372,97
mt5,15,nqc,2,0.2,0.024714039161063593,0.8120904416794784,-0.01814109742441209,0.7945380127369617,97
mt5,15,bertQPP,2,0.2,0.3381820928931426,0.0008026215562609262,0.2600223964165733,0.00018942297377766141,97
mt5,15,bertQPP(QV),2,0.2,0.30961368190954364,0.002264252406460846,0.23359462486002236,0.000798427027529173,97
mt5,15,spatial,2,0.22,0.13334588097456357,0.19765867770795542,0.10862262038073907,0.11892090940208817,97
mt5,15,a_ratio,2,0.22,-0.011398040309903712,0.912705033382914,-0.04860022396416573,0.4853806769173372,97
mt5,15,nqc,2,0.22,0.026007359177040147,0.8024520579301233,-0.016797312430011195,0.8094529701016375,97
mt5,15,bertQPP,2,0.22,0.34156946646832864,0.0007050083920092591,0.26136618141097423,0.00017542194365908538,97
mt5,15,bertQPP(QV),2,0.22,0.31307591149236313,0.0020073553474551464,0.23717805151175808,0.0006621714429052882,97
mt5,15,spatial,2,0.24,0.137724354930507,0.18320465065966157,0.10727883538633817,0.12355343005706589,97
mt5,15,a_ratio,2,0.24,-0.011107990384839395,0.9149180480679824,-0.0477043673012318,0.49346111011717464,97
mt5,15,nqc,2,0.24,0.027368641131210347,0.7923390585311059,-0.009182530795072787,0.8951276831942818,97
mt5,15,bertQPP,2,0.24,0.34507478729133545,0.0006155290580738515,0.26360582306830904,0.0001542275621035042,97
mt5,15,bertQPP(QV),2,0.24,0.316661731556783,0.0017693073691121516,0.238073908174692,0.0006316629102720279,97
mt5,15,spatial,2,0.26,0.14224670652322408,0.1691008196412304,0.11041433370660693,0.112957320848815,97
mt5,15,a_ratio,2,0.26,-0.010802207878779765,0.917251801193115,-0.0463605823068309,0.5057155536981273,97
mt5,15,nqc,2,0.26,0.028803286011537768,0.7817181471890123,-0.007838745800671891,0.9104046340040723,97
mt5,15,bertQPP,2,0.26,0.3487009086136098,0.0005340107839947869,0.2676371780515117,0.00012201928528361628,97
mt5,15,bertQPP(QV),2,0.26,0.3203744788195174,0.0015500131713112267,0.24076147816349383,0.0005478031189662402,97
mt5,15,spatial,2,0.28,0.146914962063937,0.15539959154721583,0.10727883538633817,0.12355343005706589,97
mt5,15,a_ratio,2,0.28,-0.01047937823179311,0.9197164203183811,-0.0463605823068309,0.5057155536981273,97
mt5,15,nqc,2,0.28,0.03031727056833034,0.7705531741705727,-0.005599104143337065,0.9359372080364903,97
mt5,15,bertQPP,2,0.28,0.3524501718118107,0.00046023311308813103,0.26584546472564385,0.0001354608929915372,97
mt5,15,bertQPP(QV),2,0.28,0.3242170252647298,0.001349257958496522,0.24792833146696527,0.0003721203105195911,97
mt5,15,spatial,2,0.3,0.1517304164213722,0.14215305514334406,0.11041433370660693,0.112957320848815,97
mt5,15,a_ratio,2,0.3,-0.01013803637383108,0.9223231945527641,-0.04546472564389697,0.5139733064107326,97
mt5,15,nqc,2,0.3,0.03191722424308315,0.7588048824110577,-0.003807390817469204,0.9564120932961049,97
mt5,15,bertQPP,2,0.3,0.35632422791820173,0.0003939284272501312,0.26494960806270995,0.00014269354013234586,97
mt5,15,bertQPP(QV),2,0.3,0.3281916052132942,0.0011667029275387601,0.24792833146696527,0.0003721203105195911,97
mt5,15,spatial,2,0.32,0.15669346550872265,0.1294120171402877,0.11847704367301232,0.08898375501087186,97
mt5,15,a_ratio,2,0.32,-0.009776544571002146,0.9250847454148378,-0.04412094064949607,0.5264901898872456,97
mt5,15,nqc,2,0.32,0.03361051839928861,0.7464306399561133,-0.0015677491601343784,0.9820446176256451,97
mt5,15,bertQPP,2,0.32,0.3603238163849362,0.0003347835403733661,0.26718924972004476,0.00012525654679163798,97
mt5,15,bertQPP(QV),2,0.32,0.3322996005882369,0.0010018830647443423,0.2519596864501679,0.00029806384721254117,97
mt5,15,spatial,2,0.34,0.16180341555219147,0.11722492832381416,0.11892497200447928,0.08778244815013496,97
mt5,15,a_ratio,2,0.34,-0.009393066244388147,0.928015228654409,-0.04501679731243,0.5181283329841551,97
mt5,15,nqc,2,0.34,0.03540537012436841,0.7333841627418446,0.0015677491601343784,0.9820446176256451,97
mt5,15,bertQPP,2,0.34,0.3644484920653109,0.0002824424628796379,0.2698768197088465,0.00010698247855210555,97
mt5,15,bertQPP(QV),2,0.34,0.33654127563539316,0.0008542077094193106,0.25061590145576707,0.0003210603995893117,97
mt5,15,spatial,2,0.36,0.1670582682771414,0.10563672548055322,0.11937290033594625,0.08659425669803375,97
mt5,15,a_ratio,2,0.36,-0.008985534881494006,0.931130573757646,-0.04367301231802911,0.5306968160067965,97
mt5,15,nqc,2,0.36,0.03731096333754469,0.7196152343438976,0.002911534154535274,0.9666611818921185,97
mt5,15,bertQPP,2,0.36,0.36869628985328795,0.0002365104028466525,0.2743561030235162,8.199737734747599e-05,97
mt5,15,bertQPP(QV),2,0.36,0.34091545091820724,0.0007229642996107629,0.2541993281075028,0.0002631321359698274,97
mt5,15,spatial,2,0.38,0.17245448197874513,0.0946876264699449,0.11668533034714446,0.09392202662134481,97
mt5,15,a_ratio,2,0.38,-0.008551616933914062,0.9344487695724888,-0.04053751399776036,0.5606128885305424,97
mt5,15,nqc,2,0.38,0.03933759050560633,0.7050694330976975,0.005151175811870101,0.9410524906842594,97
mt5,15,bertQPP,2,0.38,0.37306331480501065,0.00019655901833587726,0.276595744680851,7.168075118154843e-05,97
mt5,15,bertQPP(QV),2,0.38,0.3454191049268818,0.0006073256327613165,0.26047032474804027,0.0001846432501928,97
mt5,15,spatial,2,0.4,0.1779867096335519,0.08441192765907626,0.12474804031354982,0.073324516957217,97
mt5,15,a_ratio,2,0.4,-0.00808866730059963,0.9379902067107406,-0.04053751399776036,0.5606128885305424,97
mt5,15,nqc,2,0.4,0.04149681895860962,0.6896878823694695,0.005599104143337065,0.9359372080364903,97
mt5,15,bertQPP,2,0.4,0.3775432439899398,0.00016213287119682028,0.27390817469204926,8.42225022214881e-05,97
mt5,15,bertQPP(QV),2,0.4,0.35004689025322255,0.0005063608442130489,0.2600223964165733,0.00018942297377766141,97
mt5,15,spatial,2,0.42,0.18364751682999625,0.07483686383798185,0.12474804031354982,0.073324516957217,97
mt5,15,a_ratio,2,0.42,-0.007593675611008849,0.9417780902787813,-0.037849944008958566,0.5868886286609069,97
mt5,15,nqc,2,0.42,0.04380168663527148,0.6734070473790829,0.006047032474804031,0.9308245684811669,97
mt5,15,bertQPP,2,0.42,0.38212672498759015,0.00013275695698744847,0.2810750279955207,5.46165502094255e-05,97
mt5,15,bertQPP(QV),2,0.42,0.35479055019888894,0.0004190501275606302,0.2609182530795072,0.00017997707655815232,97
mt5,15,spatial,2,0.44,0.1894270844158279,0.06598159910893737,0.12833146696528555,0.06543903992402088,97
mt5,15,a_ratio,2,0.44,-0.007063201014138314,0.9458389402954719,-0.0374020156774916,0.5913227838922344,97
mt5,15,nqc,2,0.44,0.04626693310030314,0.6561586127239996,0.006047032474804031,0.9308245684811669,97
mt5,15,bertQPP,2,0.44,0.3868006551875465,0.00010794510312005026,0.28017917133258674,5.768685934184272e-05,97
mt5,15,bertQPP(QV),2,0.44,0.3596382212473251,0.0003443029962145444,0.2618141097424412,0.000170975392919662,97
mt5,15,spatial,2,0.46,0.1953129034236791,0.05785642131943417,0.13415453527435608,0.054124445467132326,97
mt5,15,a_ratio,2,0.46,-0.006493292502667766,0.9502032022013613,-0.037849944008958566,0.5868886286609069,97
mt5,15,nqc,2,0.46,0.04890927289064313,0.6378694898388798,0.009182530795072787,0.8951276831942818,97
mt5,15,bertQPP,2,0.46,0.39154732637368683,8.720894484848542e-05,0.28017917133258674,5.768685934184272e-05,97
mt5,15,bertQPP(QV),2,0.46,0.3645736075544598,0.00028097962632839127,0.25957446808510637,0.00019431880808438905,97
mt5,15,spatial,2,0.48,0.20128947304735614,0.050462210622561475,0.13370660694288913,0.05493258070070646,97
mt5,15,a_ratio,2,0.48,-0.0058793908918633175,0.954905996609924,-0.03964165733482643,0.5693079317153771,97
mt5,15,nqc,2,0.48,0.05174771968760648,0.6184620246932511,0.011422172452407613,0.8697550588189107,97
mt5,15,bertQPP,2,0.48,0.39634342123143407,7.006711563743193e-05,0.2846584546472564,4.381556217194379e-05,97
mt5,15,bertQPP(QV),2,0.48,0.3695750162501228,0.00022791454784684188,0.2550951847704367,0.0002502653819134532,97
mt5,15,spatial,2,0.5,0.2073380161392775,0.04379024328517498,0.13729003359462486,0.048740973208993274,97
mt5,15,a_ratio,2,0.5,-0.005216207338152222,0.9599880465553653,-0.037849944008958566,0.5868886286609069,97
mt5,15,nqc,2,0.5,0.05480397148674887,0.5978545052817688,0.01276595744680851,0.8545938888042722,97
mt5,15,bertQPP,2,0.5,0.40115885348094743,5.605423603225866e-05,0.2846584546472564,4.381556217194379e-05,97
mt5,15,bertQPP(QV),2,0.5,0.37461424793575954,0.0001839416928132717,0.25823068309070546,0.00020972937607756728,97
mt5,15,spatial,2,0.52,0.21343623072610357,0.03782237425346165,0.14266517357222844,0.04055875300558219,97
mt5,15,a_ratio,2,0.52,-0.0044975715881797815,0.9654968328973574,-0.03695408734602463,0.5957722744212437,97
mt5,15,nqc,2,0.52,0.05810286882444901,0.5759621087763198,0.01455767077267637,0.8344631569415102,97
mt5,15,bertQPP,2,0.52,0.4059554527669869,4.472926525621424e-05,0.2864501679731243,3.9207487548033845e-05,97
mt5,15,bertQPP(QV),2,0.52,0.3796553467016902,0.00014791960625220124,0.2631578947368421,0.0001582633885746173,97
mt5,15,spatial,2,0.54,0.2195581001088548,0.032531616695474865,0.14490481522956325,0.037510527243841296,97
mt5,15,a_ratio,2,0.54,-0.003716240798072229,0.9714880456236143,-0.035610302351623734,0.6092114335645153,97
mt5,15,nqc,2,0.54,0.061672940132514495,0.5526984832124728,0.01634938409854423,0.8144403343576326,97
mt5,15,bertQPP,2,0.54,0.4106855111032251,3.5682803148837714e-05,0.2873460246360582,3.7079717050344796e-05,97
mt5,15,bertQPP(QV),2,0.54,0.38465323000092133,0.00011875551697103579,0.2631578947368421,0.0001582633885746173,97
mt5,15,spatial,2,0.56,0.2256737877844916,0.027883105646108537,0.1471444568868981,0.03465948017681001,97
mt5,15,a_ratio,2,0.56,-0.0028636564594595737,0.9780274225682031,-0.03381858902575587,0.627336830668428,97
mt5,15,nqc,2,0.56,0.06554705021618257,0.5279782325543386,0.01814109742441209,0.7945380127369617,97
mt5,15,bertQPP,2,0.56,0.41529023181033614,2.8543004343606947e-05,0.29720044792833145,1.986300103736246e-05,97
mt5,15,bertQPP(QV),2,0.56,0.38955224278468925,9.542699325446926e-05,0.26360582306830904,0.0001542275621035042,97
mt5,15,spatial,2,0.58,0.23174964608980986,0.023835399285844754,0.15251959686450167,0.028562209709920745,97
mt5,15,a_ratio,2,0.58,-0.0019296322662421955,0.9851931005493264,-0.0347144456886898,0.6182450920108813,97
mt5,15,nqc,2,0.58,0.06976316923722035,0.5017206713708415,0.01948488241881299,0.7796977932675115,97
mt5,15,bertQPP,2,0.58,0.41969815685965045,2.2979894701397325e-05,0.2967525195968645,2.0443142000128745e-05,97
mt5,15,bertQPP(QV),2,0.58,0.39428471436672075,7.70001014273008e-05,0.2667413213885778,0.00012857464336389542,97
mt5,15,spatial,2,0.6,0.2377483683671272,0.02034203969522793,0.15744680851063828,0.023808301108424513,97
mt5,15,a_ratio,2,0.6,-0.0009019489649822188,0.9930786516763085,-0.035610302351623734,0.6092114335645153,97
mt5,15,nqc,2,0.6,0.0743652795487853,0.473855339430719,0.021276595744680847,0.7600359282528502,97
mt5,15,bertQPP,2,0.6,0.4238236962649533,1.870806021844587e-05,0.29809630459126535,1.874941440194963e-05,97
mt5,15,bertQPP(QV),2,0.6,0.39876964184978475,6.264335695141063e-05,0.2716685330347144,9.6230473962682e-05,97
mt5,15,spatial,2,0.62,0.24362931273609495,0.017353269950434295,0.15431131019036953,0.026746516057341022,97
mt5,15,a_ratio,2,0.62,0.00023417772820665678,0.9982029534490287,-0.036506159014557664,0.6002369686783493,97
mt5,15,nqc,2,0.62,0.07940443460063923,0.4443299162699404,0.024412094064949607,0.7260048521963365,97
mt5,15,bertQPP,2,0.62,0.42756594412929,1.5487907512867272e-05,0.2945128779395296,2.359411170647461e-05,97
mt5,15,bertQPP(QV),2,0.62,0.4029116802811259,5.163730350160384e-05,0.277043673012318,6.977048559682446e-05,97
mt5,15,spatial,2,0.64,0.24934902040450269,0.01481779040383582,0.15565509518477041,0.025450982826570878,97
mt5,15,a_ratio,2,0.64,0.0014968049163640931,0.9885141128786049,-0.0360582306830907,0.6047167333850163,97
mt5,15,nqc,2,0.64,0.08493997482275129,0.41312133944492635,0.026203807390817468,0.7067937864107321,97
mt5,15,bertQPP,2,0.64,0.43080803753692976,1.3125975588823989e-05,0.2976483762597984,1.92985592135988e-05,97
mt5,15,bertQPP(QV),2,0.64,0.40660068347965717,4.338026135144593e-05,0.2819708846584546,5.170149665434812e-05,97
mt5,15,spatial,2,0.66,0.25486194224166275,0.012684436589611745,0.1596864501679731,0.021884900852337116,97
mt5,15,a_ratio,2,0.66,0.002908217352841233,0.9776855978942982,-0.03247480403135498,0.6410808386560163,97
mt5,15,nqc,2,0.66,0.09104088428073175,0.38025107268493746,0.02978723404255319,0.6689372312118957,97
mt5,15,bertQPP,2,0.66,0.4334173887259045,1.1475136430057187e-05,0.3012318029115341,1.5301911993354562e-05,97
mt5,15,bertQPP(QV),2,0.66,0.4097121020259946,3.73916530871458e-05,0.2819708846584546,5.170149665434812e-05,97
mt5,15,spatial,2,0.68,0.2601213738696192,0.010903674732293669,0.16416573348264274,0.018440051342965995,97
mt5,15,a_ratio,2,0.68,0.00449623562045183,0.9655070755033229,-0.02844344904815229,0.683041321365679,97
mt5,15,nqc,2,0.68,0.0977872288723009,0.34580551028152656,0.03337066069428891,0.6319041249171887,97
mt5,15,bertQPP,2,0.68,0.4352471820714124,1.043603482817467e-05,0.3003359462486002,1.621973475559681e-05,97
mt5,15,bertQPP(QV),2,0.68,0.4121085904641983,3.331540348556516e-05,0.2855543113101903,4.1450807961956296e-05,97
mt5,15,spatial,2,0.7,0.26508058224558,0.009428836073136807,0.1659574468085106,0.01720103698940136,97
mt5,15,a_ratio,2,0.7,0.00629603935823328,0.9517140820100246,-0.025307950727883537,0.7163768799902552,97
mt5,15,nqc,2,0.7,0.10527153394979036,0.3099622763242327,0.03829787234042553,0.58246993857746,97
mt5,15,bertQPP,2,0.7,0.43613954991843973,9.96197102261871e-06,0.30167973124300107,1.4861780925282587e-05,97
mt5,15,bertQPP(QV),2,0.7,0.4136431805883951,3.0927420775955166e-05,0.2913773796192609,2.878990182190866e-05,97
mt5,15,spatial,2,0.72,0.269694086876133,0.008217043789817366,0.16461366181410972,0.018123189469302213,97
mt5,15,a_ratio,2,0.72,0.008352757133539598,0.9359698399604117,-0.022172452407614777,0.7502619573910905,97
mt5,15,nqc,2,0.72,0.11359980510928716,0.2730223765354664,0.04412094064949607,0.5264901898872456,97
mt5,15,bertQPP,2,0.72,0.4359307910190825,1.0071024318709677e-05,0.30167973124300107,1.4861780925282587e-05,97
mt5,15,bertQPP(QV),2,0.72,0.4141643119304471,3.0153563882063273e-05,0.2873460246360582,3.7079717050344796e-05,97
mt5,15,spatial,2,0.74,0.2739190385361719,0.007229820666010734,0.17043673012318028,0.014417720170627372,97
mt5,15,a_ratio,2,0.74,0.0107252244052074,0.9178394556964267,-0.01858902575587906,0.7895827141819233,97
mt5,15,nqc,2,0.74,0.12289161683272223,0.23544628182418617,0.05039193729003359,0.469437003954868,97
mt5,15,bertQPP,2,0.74,0.43445883535072044,1.0872388041619963e-05,0.30167973124300107,1.4861780925282587e-05,97
mt5,15,bertQPP(QV),2,0.74,0.41352284496681896,3.1108732727336285e-05,0.28376259798432246,4.630791130895844e-05,97
mt5,15,spatial,2,0.76,0.27771662046611606,0.006433396517435327,0.17581187010078386,0.011607872376422313,97
mt5,15,a_ratio,2,0.76,0.013491568323355178,0.8967526651735303,-0.013661814109742439,0.8445158297168743,97
mt5,15,nqc,2,0.76,0.1332782016671732,0.19788836031398488,0.05755879059350503,0.40864624728368004,97
mt5,15,bertQPP,2,0.76,0.4315728632938303,1.2620354100806122e-05,0.2940649496080627,2.4277460619168816e-05,97
mt5,15,bertQPP(QV),2,0.76,0.4115809012076378,3.4175590406891613e-05,0.2788353863381859,6.260044235773538e-05,97
mt5,15,spatial,2,0.78,0.28105338457864365,0.005798757656495965,0.1767077267637178,0.011190072752722473,97
mt5,15,a_ratio,2,0.78,0.016757734755689743,0.8719490839893411,-0.01276595744680851,0.8545938888042722,97
mt5,15,nqc,2,0.78,0.14489663376925194,0.16121795360682717,0.06562150055991041,0.3461816071069541,97
mt5,15,bertQPP,2,0.78,0.4271445606144578,1.5822632581322416e-05,0.2931690929451288,2.570105535123779e-05,97
mt5,15,bertQPP(QV),2,0.78,0.40822199188605945,4.0156217717879986e-05,0.27928331466965284,6.092015816566698e-05,97
mt5,15,spatial,2,0.8,0.283902430998871,0.005301494338398763,0.17984322508398656,0.009830994731104447,97
mt5,15,a_ratio,2,0.8,0.020670913804198953,0.8423963567378658,-0.007390817469204927,0.9155046057137521,97
mt5,15,nqc,2,0.8,0.1578768424436273,0.12650701208012163,0.0772676371780515,0.26734121206445616,97
mt5,15,bertQPP,2,0.8,0.4210799909360186,2.1456592807492977e-05,0.28958566629339305,3.222957780121793e-05,97
mt5,15,bertQPP(QV),2,0.8,0.4033614739610688,5.0557381522031995e-05,0.2730123180291153,8.884504438689788e-05,97
mt5,15,spatial,2,0.82,0.28624434508783214,0.004921506225113562,0.17581187010078386,0.011607872376422313,97
mt5,15,a_ratio,2,0.82,0.025441433523249582,0.8066660364684209,-0.0020156774916013434,0.976915780921604,97
mt5,15,nqc,2,0.82,0.17231618657564646,0.09495659790186999,0.08712206047032474,0.21105480936551135,97
mt5,15,bertQPP,2,0.82,0.4133306133756761,3.140043413316403e-05,0.27928331466965284,6.092015816566698e-05,97
mt5,15,bertQPP(QV),2,0.82,0.3969560170642453,6.811909348495489e-05,0.27346024636058225,8.650460384154855e-05,97
mt5,15,spatial,2,0.84,0.28806782221692495,0.004642622116904173,0.17088465845464726,0.01416253929862439,97
mt5,15,a_ratio,2,0.84,0.0313799320953365,0.7627442053348388,0.005151175811870101,0.9410524906842594,97
mt5,15,nqc,2,0.84,0.18823389876025448,0.06773654344660017,0.09563269876819709,0.16980094466699946,97
mt5,15,bertQPP,2,0.84,0.4039017263377468,4.928811377697659e-05,0.27390817469204926,8.42225022214881e-05,97
mt5,15,bertQPP(QV),2,0.84,0.3890106119410738,9.777907674219153e-05,0.2716685330347144,9.6230473962682e-05,97
mt5,15,spatial,2,0.86,0.2893699354307581,0.004452181118475122,0.16954087346024635,0.01494027438067494,97
mt5,15,a_ratio,2,0.86,0.03896345980893644,0.7077469115645549,0.01634938409854423,0.8144403343576326,97
mt5,15,nqc,2,0.86,0.20549629801790964,0.045739366472323295,0.10907054871220603,0.11740735991918173,97
mt5,15,bertQPP,2,0.86,0.39285672922502335,8.217814920495256e-05,0.2586786114221724,0.00020446931534125147,97
mt5,15,bertQPP(QV),2,0.86,0.37958181089577614,0.00014839442056430142,0.2618141097424412,0.000170975392919662,97
mt5,15,spatial,2,0.88,0.2901560315830459,0.004340610752744086,0.17312430011198207,0.012945501142596941,97
mt5,15,a_ratio,2,0.88,0.048959370087679754,0.637524780407783,0.024412094064949607,0.7260048521963365,97
mt5,15,nqc,2,0.88,0.22370761313424486,0.02931191905753901,0.11758118701007839,0.09142609310672198,97
mt5,15,bertQPP,2,0.88,0.38031612577158685,0.0001437157019557865,0.24972004479283313,0.00033730296373617966,97
mt5,15,bertQPP(QV),2,0.88,0.3687763929327029,0.00023571460061474442,0.24882418812989918,0.0003543118637932538,97
mt5,15,spatial,2,0.9,0.2904392733295773,0.0043010256135429335,0.1717805151175812,0.01366410613944806,97
mt5,15,a_ratio,2,0.9,0.06267121951048199,0.5462755128947042,0.03695408734602463,0.5957722744212437,97
mt5,15,nqc,2,0.9,0.24207965809945242,0.018101528662016607,0.12519596864501678,0.07229821675036723,97
mt5,15,bertQPP,2,0.9,0.3664510654242227,0.0002598507980426042,0.2425531914893617,0.0004977893919277137,97
mt5,15,bertQPP(QV),2,0.9,0.3567454010216409,0.00038727605308753115,0.23628219484882415,0.0006940455030278892,97
mt5,15,spatial,2,0.92,0.29023987309738253,0.004328859560515622,0.1753639417693169,0.011821917200309093,97
mt5,15,a_ratio,2,0.92,0.08245359343848462,0.42697824700659487,0.05083986562150056,0.46549681309922364,97
mt5,15,nqc,2,0.92,0.2593371289346552,0.011154491608450256,0.13818589025755879,0.047288076833725025,97
mt5,15,bertQPP,2,0.92,0.3514722106725344,0.0004785172703182278,0.2282194848824188,0.001052224694788746,97
mt5,15,bertQPP(QV),2,0.92,0.3436743122590725,0.0006499514940342272,0.22374020156774915,0.0013187149982744127,97
mt5,15,spatial,2,0.94,0.2895840871094447,0.004421536074687734,0.17625979843225084,0.01139727319382,97
mt5,15,a_ratio,2,0.94,0.11280010700962825,0.2764350101516478,0.08264277715565509,0.23547683101696248,97
mt5,15,nqc,2,0.94,0.2737753507218103,0.007261592910589525,0.1534154535274356,0.02764150751406383,97
mt5,15,bertQPP,2,0.94,0.33561554206059,0.0008846294558156814,0.212989921612542,0.0022315353596479327,97
mt5,15,bertQPP(QV),2,0.94,0.3297707450946837,0.0011006312094418071,0.21075027995520715,0.0024830428047051705,97
mt5,15,spatial,2,0.96,0.28850305040991514,0.004578175481057947,0.17625979843225084,0.01139727319382,97
mt5,15,a_ratio,2,0.96,0.16205651985335454,0.11664515823883279,0.11444568868980962,0.10040128603676066,97
mt5,15,nqc,2,0.96,0.2835965088966944,0.005353009400165264,0.16013437849944007,0.021516878966719163,97
