qid,query,qpp_estimate,parameters,qpp_method
1110199,what is wifi vs bluetooth,1.05536881661837,"{'k': 50, 'ratio': 0.1}",a_ratio
1110678,what is the un fao,1.099227666154039,"{'k': 50, 'ratio': 0.1}",a_ratio
1112341,what is the daily life of thai people,1.067449178659966,"{'k': 50, 'ratio': 0.1}",a_ratio
1113256,what is reba mcentire s net worth,1.1821376388109783,"{'k': 50, 'ratio': 0.1}",a_ratio
1113437,what is physical description of spruce,1.034980339108397,"{'k': 50, 'ratio': 0.1}",a_ratio
1114646,what is famvir prescribed for,1.0875406469163555,"{'k': 50, 'ratio': 0.1}",a_ratio
1114819,what is durable medical equipment consist of,1.0241742233920337,"{'k': 50, 'ratio': 0.1}",a_ratio
1115210,what is chaff and flare,1.0606457485001535,"{'k': 50, 'ratio': 0.1}",a_ratio
1115776,what is an aml surveillance analyst,1.103601853809722,"{'k': 50, 'ratio': 0.1}",a_ratio
1116380,what is a nonconformity earth science,1.0358552520386346,"{'k': 50, 'ratio': 0.1}",a_ratio
1117099,what is a active margin,1.064663495684466,"{'k': 50, 'ratio': 0.1}",a_ratio
1121353,what can you do about discrimination in the workplace in oklahoma city,1.0345062032624857,"{'k': 50, 'ratio': 0.1}",a_ratio
1121402,what can contour plowing reduce,1.0852448272308532,"{'k': 50, 'ratio': 0.1}",a_ratio
1121709,what are the three percenters,1.1210478423346315,"{'k': 50, 'ratio': 0.1}",a_ratio
1122767,what amino produces carnitine,1.0417982645777428,"{'k': 50, 'ratio': 0.1}",a_ratio
1124210,tracheids are part of,1.0138089357212847,"{'k': 50, 'ratio': 0.1}",a_ratio
1127540,meaning of shebang,1.1758294406601733,"{'k': 50, 'ratio': 0.1}",a_ratio
1129237,hydrogen is a liquid below what temperature,1.0547300418068262,"{'k': 50, 'ratio': 0.1}",a_ratio
1131069,how many sons robert kraft has,1.0598878167117085,"{'k': 50, 'ratio': 0.1}",a_ratio
1132532,average annual income data analyst,1.037335771104789,"{'k': 50, 'ratio': 0.1}",a_ratio
1133167,how is the weather in jamaica,1.0357538377961837,"{'k': 50, 'ratio': 0.1}",a_ratio
1133579,how does granulation tissue start,1.0131172867608618,"{'k': 50, 'ratio': 0.1}",a_ratio
1136043,difference between a hotel and motel,1.083654071635,"{'k': 50, 'ratio': 0.1}",a_ratio
1136047,difference between a company s strategy and business model is,1.0818188925968228,"{'k': 50, 'ratio': 0.1}",a_ratio
1136962,why did the ancient egyptians call their land kemet or black land,1.1123915263268414,"{'k': 50, 'ratio': 0.1}",a_ratio
118440,define bmt medical,1.0740093755496878,"{'k': 50, 'ratio': 0.1}",a_ratio
121171,define etruscans,1.0398496428708055,"{'k': 50, 'ratio': 0.1}",a_ratio
130510,definition declaratory judgment,1.1405744917990706,"{'k': 50, 'ratio': 0.1}",a_ratio
131843,definition of a sigmet,1.1154349331350064,"{'k': 50, 'ratio': 0.1}",a_ratio
135802,definition of laudable,1.1445751019667507,"{'k': 50, 'ratio': 0.1}",a_ratio
141630,describe how muscles and bones work together to produce movement,1.0287355473430784,"{'k': 50, 'ratio': 0.1}",a_ratio
146187,difference between a mcdouble and a double cheeseburger,1.083914563264226,"{'k': 50, 'ratio': 0.1}",a_ratio
148538,difference between rn and bsn,1.0405866529218253,"{'k': 50, 'ratio': 0.1}",a_ratio
156493,do goldfish grow,1.0447442400031632,"{'k': 50, 'ratio': 0.1}",a_ratio
156498,do google docs auto save,1.0592674564894662,"{'k': 50, 'ratio': 0.1}",a_ratio
168216,does legionella pneumophila cause pneumonia,1.0307305625897192,"{'k': 50, 'ratio': 0.1}",a_ratio
169208,does mississippi have an income tax,1.0535398664096627,"{'k': 50, 'ratio': 0.1}",a_ratio
174463,dog day afternoon meaning,1.0465450479551015,"{'k': 50, 'ratio': 0.1}",a_ratio
182539,example of monotonic function,1.0778351425769066,"{'k': 50, 'ratio': 0.1}",a_ratio
183378,exons definition biology,1.0572795568866966,"{'k': 50, 'ratio': 0.1}",a_ratio
19335,anthropological definition of environment,1.0411556789971779,"{'k': 50, 'ratio': 0.1}",a_ratio
207786,how are some sharks warm blooded,1.0744566737558376,"{'k': 50, 'ratio': 0.1}",a_ratio
23849,are naturalization records public information,1.0333958682813256,"{'k': 50, 'ratio': 0.1}",a_ratio
258062,how long does it take to remove wisdom tooth,1.0259664943580702,"{'k': 50, 'ratio': 0.1}",a_ratio
264014,how long is life cycle of flea,1.0336577940959684,"{'k': 50, 'ratio': 0.1}",a_ratio
324585,how much money do motivational speakers make,1.1177519734864787,"{'k': 50, 'ratio': 0.1}",a_ratio
330975,how much would it cost to install my own wind turbine,1.0111539785154644,"{'k': 50, 'ratio': 0.1}",a_ratio
332593,how often to button quail lay eggs,1.0388346355942464,"{'k': 50, 'ratio': 0.1}",a_ratio
336901,how old is vanessa redgrave,1.0753840037663447,"{'k': 50, 'ratio': 0.1}",a_ratio
359349,how to find the midsegment of a trapezoid,1.082586808305194,"{'k': 50, 'ratio': 0.1}",a_ratio
390360,ia suffix meaning,1.0756462039536931,"{'k': 50, 'ratio': 0.1}",a_ratio
405163,is caffeine an narcotic,1.0273680331108024,"{'k': 50, 'ratio': 0.1}",a_ratio
405717,is cdg airport in main paris,1.0494982403172466,"{'k': 50, 'ratio': 0.1}",a_ratio
42255,average salary for dental hygienist in nebraska,1.0554742585076546,"{'k': 50, 'ratio': 0.1}",a_ratio
443396,lps laws definition,1.0422504695397805,"{'k': 50, 'ratio': 0.1}",a_ratio
451602,medicare s definition of mechanical ventilation,1.0505477633110987,"{'k': 50, 'ratio': 0.1}",a_ratio
47210,average wedding dress alteration cost,1.055993892060554,"{'k': 50, 'ratio': 0.1}",a_ratio
47923,axon terminals or synaptic knob definition,1.0501750244429244,"{'k': 50, 'ratio': 0.1}",a_ratio
489204,right pelvic pain causes,1.0139722394321347,"{'k': 50, 'ratio': 0.1}",a_ratio
490595,rsa definition key,1.0546946633334395,"{'k': 50, 'ratio': 0.1}",a_ratio
527433,types of dysarthria from cerebral palsy,1.0449927324388135,"{'k': 50, 'ratio': 0.1}",a_ratio
555530,what are best foods to lower cholesterol,1.0237628634099096,"{'k': 50, 'ratio': 0.1}",a_ratio
573724,what are the social determinants of health,1.0383592786347917,"{'k': 50, 'ratio': 0.1}",a_ratio
583468,what carvedilol used for,1.045150623945052,"{'k': 50, 'ratio': 0.1}",a_ratio
640502,what does it mean if your tsh is low,1.0303114180069386,"{'k': 50, 'ratio': 0.1}",a_ratio
67316,can fever cause miscarriage early pregnancy,1.015857607909882,"{'k': 50, 'ratio': 0.1}",a_ratio
