qid,query,qpp_estimate,parameters,qpp_method
264014,how long is life cycle of flea,0.93612945,{'position': 0},maxScore
324585,how much money do motivational speakers make,0.93263215,{'position': 0},maxScore
330975,how much would it cost to install my own wind turbine,0.9135531,{'position': 0},maxScore
332593,how often to button quail lay eggs,0.9169051,{'position': 0},maxScore
336901,how old is vanessa redgrave,0.8944465,{'position': 0},maxScore
359349,how to find the midsegment of a trapezoid,0.9254008,{'position': 0},maxScore
390360,ia suffix meaning,0.9091873,{'position': 0},maxScore
405163,is caffeine an narcotic,0.8848124,{'position': 0},maxScore
405717,is cdg airport in main paris,0.9142946,{'position': 0},maxScore
42255,average salary for dental hygienist in nebraska,0.9531319,{'position': 0},maxScore
443396,lps laws definition,0.9002811,{'position': 0},maxScore
451602,medicare s definition of mechanical ventilation,0.8870094,{'position': 0},maxScore
47210,average wedding dress alteration cost,0.9534352,{'position': 0},maxScore
47923,axon terminals or synaptic knob definition,0.9219804,{'position': 0},maxScore
489204,right pelvic pain causes,0.899789,{'position': 0},maxScore
490595,rsa definition key,0.902133,{'position': 0},maxScore
527433,types of dysarthria from cerebral palsy,0.9356551,{'position': 0},maxScore
555530,what are best foods to lower cholesterol,0.91661644,{'position': 0},maxScore
573724,what are the social determinants of health,0.9403478,{'position': 0},maxScore
583468,what carvedilol used for,0.9308678,{'position': 0},maxScore
640502,what does it mean if your tsh is low,0.9208801,{'position': 0},maxScore
67316,can fever cause miscarriage early pregnancy,0.9047283,{'position': 0},maxScore
673670,what is a alm,0.89510775,{'position': 0},maxScore
701453,what is a statutory deed,0.9114529,{'position': 0},maxScore
730539,what is chronometer who invented it,0.90717375,{'position': 0},maxScore
768208,what is mamey,0.8693566,{'position': 0},maxScore
833860,what is the most popular food in switzerland,0.89523655,{'position': 0},maxScore
855410,what is theraderm used for,0.8919438,{'position': 0},maxScore
87181,causes of left ventricular hypertrophy,0.923386,{'position': 0},maxScore
87452,causes of military suicide,0.9027087,{'position': 0},maxScore
877809,what metal are hip replacements made of,0.9121446,{'position': 0},maxScore
911232,what type of conflict does della face in o henry the gift of the magi,0.8947496,{'position': 0},maxScore
914916,what type of tissue are bronchioles,0.899421,{'position': 0},maxScore
915593,what types of food can you cook sous vide,0.9289945,{'position': 0},maxScore
938400,when did family feud come out,0.90473044,{'position': 0},maxScore
940547,when did rock n roll begin,0.89266276,{'position': 0},maxScore
962179,when was the salvation army founded,0.90048075,{'position': 0},maxScore
997622,where is the show shameless filmed,0.9021224,{'position': 0},maxScore
1030303,who is aziz hashim,3131.4599609375,{'k': 2},spatial
1037496,who is rep scalise,3172.90869140625,{'k': 2},spatial
1037798,who is robert gray,2961.82861328125,{'k': 2},spatial
1043135,who killed nicholas ii of russia,3078.422119140625,{'k': 2},spatial
104861,cost of interior concrete flooring,3217.6708984375,{'k': 2},spatial
1051399,who sings monk theme song,3376.829833984375,{'k': 2},spatial
1063750,why did the us volunterilay enter ww1,3358.826171875,{'k': 2},spatial
1064670,why do hunters pattern their shotguns,3246.546630859375,{'k': 2},spatial
1071750,why is pete rose banned from hall of fame,3158.529296875,{'k': 2},spatial
1103812,who formed the commonwealth of independent states,3073.6982421875,{'k': 2},spatial
1105792,define geon,3411.04736328125,{'k': 2},spatial
1106007,define visceral,3358.307861328125,{'k': 2},spatial
1106979,define pareto chart in statistics,3295.280517578125,{'k': 2},spatial
1108651,what the best way to get clothes white,3111.236328125,{'k': 2},spatial
1109707,what medium do radio waves travel through,3170.12890625,{'k': 2},spatial
1110199,what is wifi vs bluetooth,3236.503662109375,{'k': 2},spatial
1110678,what is the un fao,3161.767333984375,{'k': 2},spatial
1112341,what is the daily life of thai people,3057.393798828125,{'k': 2},spatial
1113256,what is reba mcentire s net worth,3384.5302734375,{'k': 2},spatial
1113437,what is physical description of spruce,2987.2724609375,{'k': 2},spatial
1114646,what is famvir prescribed for,3343.32275390625,{'k': 2},spatial
1114819,what is durable medical equipment consist of,3379.768798828125,{'k': 2},spatial
1115210,what is chaff and flare,3083.4755859375,{'k': 2},spatial
1115776,what is an aml surveillance analyst,3179.982666015625,{'k': 2},spatial
1116380,what is a nonconformity earth science,3159.41650390625,{'k': 2},spatial
1117099,what is a active margin,3119.3720703125,{'k': 2},spatial
1121353,what can you do about discrimination in the workplace in oklahoma city,3411.572998046875,{'k': 2},spatial
1121402,what can contour plowing reduce,3239.341796875,{'k': 2},spatial
1121709,what are the three percenters,3109.670654296875,{'k': 2},spatial
1122767,what amino produces carnitine,3119.70361328125,{'k': 2},spatial
1124210,tracheids are part of,3170.632568359375,{'k': 2},spatial
1127540,meaning of shebang,3312.3837890625,{'k': 2},spatial
1129237,hydrogen is a liquid below what temperature,3182.01025390625,{'k': 2},spatial
1131069,how many sons robert kraft has,3157.84130859375,{'k': 2},spatial
1132532,average annual income data analyst,3439.76611328125,{'k': 2},spatial
1133167,how is the weather in jamaica,3225.24658203125,{'k': 2},spatial
1133579,how does granulation tissue start,3153.105712890625,{'k': 2},spatial
1136043,difference between a hotel and motel,3147.238037109375,{'k': 2},spatial
1136047,difference between a company s strategy and business model is,3352.587646484375,{'k': 2},spatial
1136962,why did the ancient egyptians call their land kemet or black land,3306.227294921875,{'k': 2},spatial
118440,define bmt medical,3341.548828125,{'k': 2},spatial
121171,define etruscans,3109.921142578125,{'k': 2},spatial
130510,definition declaratory judgment,3326.5673828125,{'k': 2},spatial
131843,definition of a sigmet,3177.94091796875,{'k': 2},spatial
135802,definition of laudable,3340.452392578125,{'k': 2},spatial
141630,describe how muscles and bones work together to produce movement,3309.447998046875,{'k': 2},spatial
146187,difference between a mcdouble and a double cheeseburger,3262.405029296875,{'k': 2},spatial
148538,difference between rn and bsn,3306.642333984375,{'k': 2},spatial
156493,do goldfish grow,3404.3408203125,{'k': 2},spatial
156498,do google docs auto save,3190.289794921875,{'k': 2},spatial
168216,does legionella pneumophila cause pneumonia,3454.496337890625,{'k': 2},spatial
169208,does mississippi have an income tax,3162.56201171875,{'k': 2},spatial
174463,dog day afternoon meaning,3047.708984375,{'k': 2},spatial
182539,example of monotonic function,3155.54296875,{'k': 2},spatial
183378,exons definition biology,3242.2021484375,{'k': 2},spatial
19335,anthropological definition of environment,3086.5087890625,{'k': 2},spatial
207786,how are some sharks warm blooded,3289.04443359375,{'k': 2},spatial
23849,are naturalization records public information,3035.35693359375,{'k': 2},spatial
258062,how long does it take to remove wisdom tooth,3286.996337890625,{'k': 2},spatial
264014,how long is life cycle of flea,3334.34423828125,{'k': 2},spatial
324585,how much money do motivational speakers make,3272.69921875,{'k': 2},spatial
330975,how much would it cost to install my own wind turbine,3377.447265625,{'k': 2},spatial
332593,how often to button quail lay eggs,3207.15673828125,{'k': 2},spatial
336901,how old is vanessa redgrave,3120.145263671875,{'k': 2},spatial
359349,how to find the midsegment of a trapezoid,3293.770751953125,{'k': 2},spatial
390360,ia suffix meaning,3206.9111328125,{'k': 2},spatial
405163,is caffeine an narcotic,3098.55419921875,{'k': 2},spatial
405717,is cdg airport in main paris,3205.79052734375,{'k': 2},spatial
42255,average salary for dental hygienist in nebraska,3511.48046875,{'k': 2},spatial
443396,lps laws definition,3065.53955078125,{'k': 2},spatial
451602,medicare s definition of mechanical ventilation,3156.598876953125,{'k': 2},spatial
47210,average wedding dress alteration cost,3714.3095703125,{'k': 2},spatial
47923,axon terminals or synaptic knob definition,3259.772705078125,{'k': 2},spatial
489204,right pelvic pain causes,3149.195068359375,{'k': 2},spatial
490595,rsa definition key,3201.567138671875,{'k': 2},spatial
527433,types of dysarthria from cerebral palsy,3206.92529296875,{'k': 2},spatial
555530,what are best foods to lower cholesterol,3220.1044921875,{'k': 2},spatial
573724,what are the social determinants of health,3375.9267578125,{'k': 2},spatial
583468,what carvedilol used for,3349.898681640625,{'k': 2},spatial
640502,what does it mean if your tsh is low,3256.7353515625,{'k': 2},spatial
67316,can fever cause miscarriage early pregnancy,3182.6396484375,{'k': 2},spatial
673670,what is a alm,3156.33349609375,{'k': 2},spatial
701453,what is a statutory deed,3216.600341796875,{'k': 2},spatial
730539,what is chronometer who invented it,3172.695068359375,{'k': 2},spatial
768208,what is mamey,3103.57177734375,{'k': 2},spatial
833860,what is the most popular food in switzerland,3161.932373046875,{'k': 2},spatial
855410,what is theraderm used for,3084.878662109375,{'k': 2},spatial
87181,causes of left ventricular hypertrophy,3280.919921875,{'k': 2},spatial
87452,causes of military suicide,3202.10693359375,{'k': 2},spatial
877809,what metal are hip replacements made of,3153.66943359375,{'k': 2},spatial
911232,what type of conflict does della face in o henry the gift of the magi,3334.35205078125,{'k': 2},spatial
914916,what type of tissue are bronchioles,3136.111328125,{'k': 2},spatial
915593,what types of food can you cook sous vide,3286.470703125,{'k': 2},spatial
938400,when did family feud come out,3591.973388671875,{'k': 2},spatial
940547,when did rock n roll begin,3160.52294921875,{'k': 2},spatial
962179,when was the salvation army founded,3210.740234375,{'k': 2},spatial
997622,where is the show shameless filmed,3211.0615234375,{'k': 2},spatial
1030303,who is aziz hashim,1.0996374965124789,"{'k': 50, 'ratio': 0.1}",a_ratio
1037496,who is rep scalise,1.0755036375384168,"{'k': 50, 'ratio': 0.1}",a_ratio
1037798,who is robert gray,1.045475962928839,"{'k': 50, 'ratio': 0.1}",a_ratio
1043135,who killed nicholas ii of russia,1.0149321295781917,"{'k': 50, 'ratio': 0.1}",a_ratio
104861,cost of interior concrete flooring,1.0163503079540115,"{'k': 50, 'ratio': 0.1}",a_ratio
1051399,who sings monk theme song,1.1025740622966949,"{'k': 50, 'ratio': 0.1}",a_ratio
1063750,why did the us volunterilay enter ww1,1.0616479541619115,"{'k': 50, 'ratio': 0.1}",a_ratio
1064670,why do hunters pattern their shotguns,1.1163689335861335,"{'k': 50, 'ratio': 0.1}",a_ratio
1071750,why is pete rose banned from hall of fame,1.0800685869674034,"{'k': 50, 'ratio': 0.1}",a_ratio
1103812,who formed the commonwealth of independent states,1.1041908701130352,"{'k': 50, 'ratio': 0.1}",a_ratio
1105792,define geon,1.1324074114803668,"{'k': 50, 'ratio': 0.1}",a_ratio
1106007,define visceral,1.0869116480450103,"{'k': 50, 'ratio': 0.1}",a_ratio
1106979,define pareto chart in statistics,1.1110070577785522,"{'k': 50, 'ratio': 0.1}",a_ratio
1108651,what the best way to get clothes white,1.052705173678713,"{'k': 50, 'ratio': 0.1}",a_ratio
1109707,what medium do radio waves travel through,1.0274433854709175,"{'k': 50, 'ratio': 0.1}",a_ratio
1110199,what is wifi vs bluetooth,1.05536881661837,"{'k': 50, 'ratio': 0.1}",a_ratio
1110678,what is the un fao,1.099227666154039,"{'k': 50, 'ratio': 0.1}",a_ratio
1112341,what is the daily life of thai people,1.067449178659966,"{'k': 50, 'ratio': 0.1}",a_ratio
1113256,what is reba mcentire s net worth,1.1821376388109783,"{'k': 50, 'ratio': 0.1}",a_ratio
1113437,what is physical description of spruce,1.034980339108397,"{'k': 50, 'ratio': 0.1}",a_ratio
1114646,what is famvir prescribed for,1.0875406469163555,"{'k': 50, 'ratio': 0.1}",a_ratio
1114819,what is durable medical equipment consist of,1.0241742233920337,"{'k': 50, 'ratio': 0.1}",a_ratio
1115210,what is chaff and flare,1.0606457485001535,"{'k': 50, 'ratio': 0.1}",a_ratio
1115776,what is an aml surveillance analyst,1.103601853809722,"{'k': 50, 'ratio': 0.1}",a_ratio
1116380,what is a nonconformity earth science,1.0358552520386346,"{'k': 50, 'ratio': 0.1}",a_ratio
1117099,what is a active margin,1.064663495684466,"{'k': 50, 'ratio': 0.1}",a_ratio
1121353,what can you do about discrimination in the workplace in oklahoma city,1.0345062032624857,"{'k': 50, 'ratio': 0.1}",a_ratio
1121402,what can contour plowing reduce,1.0852448272308532,"{'k': 50, 'ratio': 0.1}",a_ratio
1121709,what are the three percenters,1.1210478423346315,"{'k': 50, 'ratio': 0.1}",a_ratio
1122767,what amino produces carnitine,1.0417982645777428,"{'k': 50, 'ratio': 0.1}",a_ratio
1124210,tracheids are part of,1.0138089357212847,"{'k': 50, 'ratio': 0.1}",a_ratio
1127540,meaning of shebang,1.1758294406601733,"{'k': 50, 'ratio': 0.1}",a_ratio
1129237,hydrogen is a liquid below what temperature,1.0547300418068262,"{'k': 50, 'ratio': 0.1}",a_ratio
1131069,how many sons robert kraft has,1.0598878167117085,"{'k': 50, 'ratio': 0.1}",a_ratio
1132532,average annual income data analyst,1.037335771104789,"{'k': 50, 'ratio': 0.1}",a_ratio
1133167,how is the weather in jamaica,1.0357538377961837,"{'k': 50, 'ratio': 0.1}",a_ratio
1133579,how does granulation tissue start,1.0131172867608618,"{'k': 50, 'ratio': 0.1}",a_ratio
1136043,difference between a hotel and motel,1.083654071635,"{'k': 50, 'ratio': 0.1}",a_ratio
1136047,difference between a company s strategy and business model is,1.0818188925968228,"{'k': 50, 'ratio': 0.1}",a_ratio
1136962,why did the ancient egyptians call their land kemet or black land,1.1123915263268414,"{'k': 50, 'ratio': 0.1}",a_ratio
118440,define bmt medical,1.0740093755496878,"{'k': 50, 'ratio': 0.1}",a_ratio
121171,define etruscans,1.0398496428708055,"{'k': 50, 'ratio': 0.1}",a_ratio
130510,definition declaratory judgment,1.1405744917990706,"{'k': 50, 'ratio': 0.1}",a_ratio
131843,definition of a sigmet,1.1154349331350064,"{'k': 50, 'ratio': 0.1}",a_ratio
135802,definition of laudable,1.1445751019667507,"{'k': 50, 'ratio': 0.1}",a_ratio
141630,describe how muscles and bones work together to produce movement,1.0287355473430784,"{'k': 50, 'ratio': 0.1}",a_ratio
146187,difference between a mcdouble and a double cheeseburger,1.083914563264226,"{'k': 50, 'ratio': 0.1}",a_ratio
148538,difference between rn and bsn,1.0405866529218253,"{'k': 50, 'ratio': 0.1}",a_ratio
156493,do goldfish grow,1.0447442400031632,"{'k': 50, 'ratio': 0.1}",a_ratio
156498,do google docs auto save,1.0592674564894662,"{'k': 50, 'ratio': 0.1}",a_ratio
168216,does legionella pneumophila cause pneumonia,1.0307305625897192,"{'k': 50, 'ratio': 0.1}",a_ratio
169208,does mississippi have an income tax,1.0535398664096627,"{'k': 50, 'ratio': 0.1}",a_ratio
174463,dog day afternoon meaning,1.0465450479551015,"{'k': 50, 'ratio': 0.1}",a_ratio
182539,example of monotonic function,1.0778351425769066,"{'k': 50, 'ratio': 0.1}",a_ratio
183378,exons definition biology,1.0572795568866966,"{'k': 50, 'ratio': 0.1}",a_ratio
19335,anthropological definition of environment,1.0411556789971779,"{'k': 50, 'ratio': 0.1}",a_ratio
207786,how are some sharks warm blooded,1.0744566737558376,"{'k': 50, 'ratio': 0.1}",a_ratio
23849,are naturalization records public information,1.0333958682813256,"{'k': 50, 'ratio': 0.1}",a_ratio
258062,how long does it take to remove wisdom tooth,1.0259664943580702,"{'k': 50, 'ratio': 0.1}",a_ratio
264014,how long is life cycle of flea,1.0336577940959684,"{'k': 50, 'ratio': 0.1}",a_ratio
324585,how much money do motivational speakers make,1.1177519734864787,"{'k': 50, 'ratio': 0.1}",a_ratio
330975,how much would it cost to install my own wind turbine,1.0111539785154644,"{'k': 50, 'ratio': 0.1}",a_ratio
332593,how often to button quail lay eggs,1.0388346355942464,"{'k': 50, 'ratio': 0.1}",a_ratio
336901,how old is vanessa redgrave,1.0753840037663447,"{'k': 50, 'ratio': 0.1}",a_ratio
359349,how to find the midsegment of a trapezoid,1.082586808305194,"{'k': 50, 'ratio': 0.1}",a_ratio
390360,ia suffix meaning,1.0756462039536931,"{'k': 50, 'ratio': 0.1}",a_ratio
405163,is caffeine an narcotic,1.0273680331108024,"{'k': 50, 'ratio': 0.1}",a_ratio
405717,is cdg airport in main paris,1.0494982403172466,"{'k': 50, 'ratio': 0.1}",a_ratio
42255,average salary for dental hygienist in nebraska,1.0554742585076546,"{'k': 50, 'ratio': 0.1}",a_ratio
443396,lps laws definition,1.0422504695397805,"{'k': 50, 'ratio': 0.1}",a_ratio
451602,medicare s definition of mechanical ventilation,1.0505477633110987,"{'k': 50, 'ratio': 0.1}",a_ratio
47210,average wedding dress alteration cost,1.055993892060554,"{'k': 50, 'ratio': 0.1}",a_ratio
47923,axon terminals or synaptic knob definition,1.0501750244429244,"{'k': 50, 'ratio': 0.1}",a_ratio
489204,right pelvic pain causes,1.0139722394321347,"{'k': 50, 'ratio': 0.1}",a_ratio
490595,rsa definition key,1.0546946633334395,"{'k': 50, 'ratio': 0.1}",a_ratio
527433,types of dysarthria from cerebral palsy,1.0449927324388135,"{'k': 50, 'ratio': 0.1}",a_ratio
555530,what are best foods to lower cholesterol,1.0237628634099096,"{'k': 50, 'ratio': 0.1}",a_ratio
573724,what are the social determinants of health,1.0383592786347917,"{'k': 50, 'ratio': 0.1}",a_ratio
583468,what carvedilol used for,1.045150623945052,"{'k': 50, 'ratio': 0.1}",a_ratio
640502,what does it mean if your tsh is low,1.0303114180069386,"{'k': 50, 'ratio': 0.1}",a_ratio
